created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Oct 24 12:31:14 +0000 2023;1716794475945804074;"Kenapa jehian posting ini? Ada berita apa Menantea? https://t.co/RkZqdysEEc";0;1;0;0;in;204545117;1716794475945804074;wchnf1;https://twitter.com/wchnf1/status/1716794475945804074
Tue Oct 24 11:40:45 +0000 2023;1716781773638807823;"Menantea muter Mengapa 😭😭😭😭😭😭  Seseneng itu.";0;0;0;0;in;1671823305115078656;1716781773638807823;desalmon13;https://twitter.com/desalmon13/status/1716781773638807823
Tue Oct 24 08:59:29 +0000 2023;1716741186554376595;"@convomfs mending jerome lah kalo jwbnya btul dpt bonus menantea😋";0;0;0;0;in;1339806295524700160;1716432188860964893;lovedyousomark;https://twitter.com/lovedyousomark/status/1716741186554376595
Tue Oct 24 05:40:34 +0000 2023;1716691130862178618;"@convomfs jerome aja deh lumayan dpt menantea😭👍";0;0;0;0;in;1381252361268592650;1716432188860964893;absenn16;https://twitter.com/absenn16/status/1716691130862178618
Tue Oct 24 04:58:42 +0000 2023;1716680593331933262;"Ajak bestie kamu jajan di Menantea buat dapetin cashback saktiiiii! 🥳    Dapetin 25% cashback hingga Rp10 Ribu kalo bayar pake QRIS blu min. Rp30 Ribu sampe 31 Desember 2023!    S&amp K: https://t.co/ISUtx4CpYT https://t.co/JV093nIujN";0;0;1;1;in;1295566743893504003;1716680593331933262;blubybcadigital;https://twitter.com/blubybcadigital/status/1716680593331933262
Tue Oct 24 04:37:03 +0000 2023;1716675146130551012;"@convomfs jerome aja, dikasih menantea";0;0;0;1;in;1425841425791340552;1716432188860964893;jekibahvmv;https://twitter.com/jekibahvmv/status/1716675146130551012
Tue Oct 24 04:31:08 +0000 2023;1716673654879387869;"@convomfs paling ditanya 1+1x0 doang hbs itu dapet menantea 😋";0;0;0;0;in;1284164257169281025;1716432188860964893;maikeulimnida;https://twitter.com/maikeulimnida/status/1716673654879387869
Tue Oct 24 03:11:06 +0000 2023;1716653515882574268;"@convomfs Jeromee!! Walaupun gabisa jawab tetep dapet menantea, kalau nawid udah haus dapet malu wkwk";0;0;0;0;in;1409488419441369093;1716432188860964893;cutepumpie;https://twitter.com/cutepumpie/status/1716653515882574268
Tue Oct 24 02:17:57 +0000 2023;1716640139202732476;"THANKS BUAT YANG UDAH SPEAKUP PAS LAGI NYARI KEYWORD MENANTEA";0;0;0;0;in;799203493068185600;1716640139202732476;ddiminssi;https://twitter.com/ddiminssi/status/1716640139202732476
Tue Oct 24 02:17:35 +0000 2023;1716640046772879504;"MATCHA LATTENYA MENANTEA ENAK BANGET???";0;0;0;0;in;799203493068185600;1716640046772879504;ddiminssi;https://twitter.com/ddiminssi/status/1716640046772879504
Mon Oct 23 23:16:41 +0000 2023;1716594522568953895;"@dyonigiri wkwkw manteb nih lip 😂 jadi inget waktu ke menantea, lagu yg diputer bener2 exo semua";0;0;0;1;in;1282999875706093573;1716383032335376446;brokolieyy;https://twitter.com/brokolieyy/status/1716594522568953895
Mon Oct 23 15:42:50 +0000 2023;1716480307652932052;"Siapa yang suka sama menantea!? Minuman fav nyegerin🤤😋🥶  📍Pakuwon mall surabaya #bbtvi #QuienEsLaMascara https://t.co/ltI2Jvy00T";0;0;0;1;in;1537049921819668480;1716480307652932052;Hylenn2;https://twitter.com/Hylenn2/status/1716480307652932052
Mon Oct 23 15:30:42 +0000 2023;1716477252555493621;"@Kageoama ketemu jerome entar kamu ajakin duel trigonometri lumayan nanti dapet menantea";0;0;0;0;in;1540696777241686018;1716440807555977563;iefearless;https://twitter.com/iefearless/status/1716477252555493621
Mon Oct 23 12:08:59 +0000 2023;1716426489124798796;"@pimcomission Aku klo cocok sama plotnya biarpun on going akan ku akan setia menantea😭😭☝🏻";0;0;0;0;in;1583648406547103745;1716388846525636647;shivnharam;https://twitter.com/shivnharam/status/1716426489124798796
Mon Oct 23 10:23:27 +0000 2023;1716399932322857194;"@discountfess Asli sampe eneg dulu janjiw sm menantea tiap hari🥲";0;2;0;1;in;1362378952837238785;1716399067130196256;bigwinyook;https://twitter.com/bigwinyook/status/1716399932322857194
Mon Oct 23 10:21:13 +0000 2023;1716399368335724708;"Ada 13 kode promo Grab terbaru 24 Oktober 2023 yang siap memberikan kamu diskon menarik. Salah satunya, beli di Menantea dapat diskom 25 %  #portalyogya #Gojek #KodePromoGojek   https://t.co/HUzxcxtcRQ";0;0;0;1;in;1446104962279219200;1716399368335724708;portalyogya;https://twitter.com/portalyogya/status/1716399368335724708
Sun Oct 22 13:04:22 +0000 2023;1716078039581553030;"Dari yg udah-udah, semua resto punya artis atau selebgram di Depok macam Gigieat Cake, Traffic Bun, Ayam Gedebuk, Menantea, Geprek Bensu, Bakso Pak Muh, pada gak bertahan lama. Let’s see Payakumbuah kuat berapa lama.";0;0;0;1;in;236215022;1716078039581553030;wirashalci;https://twitter.com/wirashalci/status/1716078039581553030
Sun Oct 22 11:23:15 +0000 2023;1716052593527652519;"@ub_mfs bunga camalia nder sblh menantea";0;0;0;0;in;1291403370104647680;1716048003633717285;aessusu;https://twitter.com/aessusu/status/1716052593527652519
Sat Oct 21 16:34:06 +0000 2023;1715768433831444668;"@menqntea fb kak menantea ak mw beli donk tehnya 😋😋😋";0;0;0;0;in;780578844105322498;1714503058816991343;milkivt;https://twitter.com/milkivt/status/1715768433831444668
Sat Oct 21 15:07:01 +0000 2023;1715746518710579302;"MATCHANYA MENANTEA ENAK BGT SUMPAH GA BOHONG 100000000000000/10";0;0;0;0;in;1202896322598072321;1715746518710579302;korapaatt;https://twitter.com/korapaatt/status/1715746518710579302
Sat Oct 21 13:08:28 +0000 2023;1715716682835231097;"@bae2dinternet Setelah sekian lama menantea😥";0;0;0;0;in;1136868041445167104;1715716169918042457;YEJI00DC;https://twitter.com/YEJI00DC/status/1715716682835231097
Sat Oct 21 12:55:44 +0000 2023;1715713479955624444;"@dinosafurus sorry gak ada menantea kak";0;1;0;0;in;782552600201736192;1715709292312203753;roterrdam;https://twitter.com/roterrdam/status/1715713479955624444
Sat Oct 21 09:09:46 +0000 2023;1715656613779169678;"menantea shell lippo tuh udh paling aneh, ngapain coba buka cabang di deli2go, puguh deli2go jualan gituan juga😂";0;0;0;0;in;357379805;1715656613779169678;acebutololl;https://twitter.com/acebutololl/status/1715656613779169678
Sat Oct 21 07:11:38 +0000 2023;1715626882857869422;"@qiandrakyl iyaa tapi Jerome versi papan terus pake baju menantea itu mah 🤣🤣";0;0;0;0;in;1650492533531881472;1715626392615006370;choco_cokkies;https://twitter.com/choco_cokkies/status/1715626882857869422
Sat Oct 21 03:49:35 +0000 2023;1715576037881549027;"@risyajak Cefffat ke menantea caa ada owner-nya di ponti wkwk🤣";0;1;0;0;in;1248923465739976704;1715275845642879158;maulidnarsya;https://twitter.com/maulidnarsya/status/1715576037881549027
Fri Oct 20 17:15:35 +0000 2023;1715416486263902632;"Se gaboleh itu ya gue marah? Kalo gue nya yang sakit gimana?";0;0;0;0;in;1247074107285311489;1715416486263902632;heyitskask;https://twitter.com/heyitskask/status/1715416486263902632
Fri Oct 20 17:14:27 +0000 2023;1715416201088958537;"Niatnya pulang cepet biar tidur cepet karna besok nya ada kegiatan, malah gabisa tidur karna ovt";0;0;0;0;in;1247074107285311489;1715416201088958537;heyitskask;https://twitter.com/heyitskask/status/1715416201088958537
Fri Oct 20 14:18:04 +0000 2023;1715371810991325237;"menantea tu enak tapi untuk teh ya itu lumayan pricy sih wkwk";0;0;0;1;in;1471127760877744128;1715371810991325237;minwonuuu_;https://twitter.com/minwonuuu_/status/1715371810991325237
Fri Oct 20 06:04:06 +0000 2023;1715247499911586027;"@rrainellev yaudah Menantea deh";0;0;0;0;in;734624843975495680;1715174342538186903;txtcopypaste;https://twitter.com/txtcopypaste/status/1715247499911586027
Fri Oct 20 03:18:21 +0000 2023;1715205786773962822;"ini cerita tak ulang" teross wkwk diajakin jalan sm anak kampus sebelah dan dijemput depan kos, baru naik motor dah ditanya uang perbulannya berapa, sampe amplaz flexing duit sm barang brandednya akhirnya beli menantea aja aku yg bayarin, mana hbs tu ngchat komentarin outfit anj";0;1;0;1;in;1485829188611616775;1715205786773962822;yakalobisa;https://twitter.com/yakalobisa/status/1715205786773962822
Thu Oct 19 02:04:19 +0000 2023;1714824770733384122;"Lowongan Menantea  Untuk Informasi lebih lengkap dan pendaftaran silahkan cek di website https://t.co/Px2fbTlNqe  Info lebih update silahkan gabung ke channel telegram https://t.co/aw4TvoyinP  Link Pendaftaran : https://t.co/bYWpfapCHz  #lokertangerang #lokerjakarta https://t.co/09eTDgxUmL";0;0;0;0;in;1421359167877521410;1714824770733384122;TangerangLoker;https://twitter.com/TangerangLoker/status/1714824770733384122
Wed Oct 18 13:51:41 +0000 2023;1714640394871242837;"@ssunhw ikutan menantea";0;0;0;0;eu;1622516687215153153;1714637113730510968;bjon59670;https://twitter.com/bjon59670/status/1714640394871242837
Tue Oct 17 14:39:43 +0000 2023;1714290096839758028;"terus nyobain menantea buat pertama kalinya ... beli 3 varian tp mnurutku ... zonk smua 😔😔😔 mendingan teh poci kmn mn";0;0;0;0;in;1551474512633376768;1714290096839758028;119iscalling;https://twitter.com/119iscalling/status/1714290096839758028
Mon Oct 16 19:14:35 +0000 2023;1713996878646526185;"Kapan lg dibaikin diri lukh gua akan selalu menantea";0;0;0;0;in;766569011106553856;1713996878646526185;binseoch;https://twitter.com/binseoch/status/1713996878646526185
Mon Oct 16 16:38:04 +0000 2023;1713957492710097395;"Bisa yuk pasti lewat. Hal baik menantea dan dimulai esok hari. Aaamiiiinnnnn";0;0;0;0;in;1194646054085357573;1713957492710097395;Afikarhmdn_;https://twitter.com/Afikarhmdn_/status/1713957492710097395
Mon Oct 16 10:27:55 +0000 2023;1713864339936219344;"@chaewonale WKWKWK SPONSORNYA MENANTEA😭😭 yang ada aku dikasih keripik jengkol";0;1;0;0;in;1712355409;1713548860315128297;Chanyouqng;https://twitter.com/Chanyouqng/status/1713864339936219344
Mon Oct 16 10:44:26 +0000 2023;1713868498768908574;"@FOODFESS2 Menantea ada nih menu yg pake permen ini wkwk";0;0;0;0;in;1289560245887361026;1713866826978148594;Likespicy1;https://twitter.com/Likespicy1/status/1713868498768908574
Mon Oct 16 09:13:39 +0000 2023;1713845650495001056;"VOUCHER Spay Rp1 🔥🔥🔥  ✨sbux ✨kfc ✨mcd ✨yoshinoya ✨haagen dazs ✨gulugulu ✨menantea  berakhir dalam 1jam 46menit lg yaa! https://t.co/lrnax6z4lC";0;0;0;0;in;83332217;1713845650495001056;aGITSlarasati;https://twitter.com/aGITSlarasati/status/1713845650495001056
Mon Oct 16 05:49:06 +0000 2023;1713794173172895848;"@JaewayV_ Bittersweet atau menantea!!! Itu juga enak buat nyemil";0;1;0;0;in;1426047031907274756;1713788697093796161;whipfastboy;https://twitter.com/whipfastboy/status/1713794173172895848
Sun Oct 15 17:55:10 +0000 2023;1713614506772029746;"@Chanyouqng ih aku juga mau? pasti dikasi menantea juga ya yang punyanya si jerom";0;1;0;0;in;284473311;1713548860315128297;chaewoy;https://twitter.com/chaewoy/status/1713614506772029746
Sun Oct 15 05:57:30 +0000 2023;1713433898863223150;"KOI DEH HUHUHU. kurang cocok sama chatime &amp  menantea. 🥹";0;0;0;0;in;1087299418485710848;1713433898863223150;ilsafaux;https://twitter.com/ilsafaux/status/1713433898863223150
Sat Oct 14 06:14:47 +0000 2023;1713075861006827850;"@nabateanee SUSSY BAKA WKWKWK  Biasanya gw lebih ke kopi konnichiwa sih anehnya atau menantea intinya aneh di penampilan dan gw sukak WKWKWK  (ya sejenis mojito jugak WKWKWK)";0;1;0;1;in;1211573777663852544;1713060885101691005;Codename711;https://twitter.com/Codename711/status/1713075861006827850
Sat Oct 14 00:15:57 +0000 2023;1712985559021519005;"Lowongan Menantea  Untuk Informasi lebih lengkap dan pendaftaran silahkan cek di website https://t.co/Px2fbTlNqe  Info lebih update silahkan gabung ke channel telegram https://t.co/aw4TvoyinP  Link Pendaftaran : https://t.co/KUhIlNXMnU  #lokertangerang #lokerjakarta https://t.co/arojUZgOsV";0;0;0;0;in;1421359167877521410;1712985559021519005;TangerangLoker;https://twitter.com/TangerangLoker/status/1712985559021519005
Fri Oct 13 16:12:24 +0000 2023;1712863867712463162;"@JeromePolin Ini boss bisnis scam menantea ya";0;0;0;1;in;1379705214;1712841293053980725;kimamugo;https://twitter.com/kimamugo/status/1712863867712463162
Fri Oct 13 12:11:32 +0000 2023;1712803252180504584;"@UGM_FESS warung seberang menantea jakal ada, sampingnya apotek";0;0;0;0;in;1241282866031390720;1712799615966441965;cizzcakex;https://twitter.com/cizzcakex/status/1712803252180504584
Fri Oct 13 09:11:46 +0000 2023;1712758012723724473;"@masmasjawabgt Mauu makan bakso sama cobain matcha chizu popcorn menantea mas🥺";0;0;0;0;in;1661641532355788800;1712714463282147608;keindrlll;https://twitter.com/keindrlll/status/1712758012723724473
Fri Oct 13 03:46:49 +0000 2023;1712676235699175796;"Kuy laah nongkrong Di menantea erika Enak bgt kata nya Minuman di sna Sampek pengen beli 2x Krn 3x wink wa sakai";0;0;0;0;in;2900705886;1712676235699175796;DewanYud;https://twitter.com/DewanYud/status/1712676235699175796
Thu Oct 12 18:11:25 +0000 2023;1712531434630729802;"@nopp_bee Wkeke saya pun menantea kak";0;1;0;0;in;1256812058877636608;1712431323867226218;maspai_jo;https://twitter.com/maspai_jo/status/1712531434630729802
Thu Oct 12 09:25:48 +0000 2023;1712399154897649993;"THATS WHAT I THOUGHT BJIRRR KATA GWE TEH kpn ada momentny sy sangat menantea";0;0;0;0;in;1073029360444043265;1712399154897649993;vionline_;https://twitter.com/vionline_/status/1712399154897649993
Thu Oct 12 00:06:41 +0000 2023;1712258448505884962;"@convomf Aku juga pernah, waktu itu lagi beli menantea, trs udah kepikiran mau pesen mango honey boba, eh aku malah bilangnya "mango honey babi ya ka" , mba nya ketawa ngakak wkwk";0;0;0;0;in;593367136;1711954291664302406;ameliaprtwiii;https://twitter.com/ameliaprtwiii/status/1712258448505884962
Wed Oct 11 14:59:36 +0000 2023;1712120774566596936;"Menantea di dom aku udah gak jualan lagi wkwkwk 😭☝️";0;1;0;1;in;1176127278276730880;1712120774566596936;thesunstyle;https://twitter.com/thesunstyle/status/1712120774566596936
Wed Oct 11 14:45:15 +0000 2023;1712117162167730655;"@heartpirate06 aowkkw menantea anying";0;1;0;0;in;1680136736800915456;1712107243515347070;taejihann;https://twitter.com/taejihann/status/1712117162167730655
Tue Oct 10 13:39:43 +0000 2023;1711738282797899782;"umsfess- tolong infonya dong guys kedai kopi Arulife yang di jl menco satu area sama menantea ums itu masih buka apa ga ya? Thank you";0;0;0;0;in;719254478;1711738282797899782;MahasiswaUMS;https://twitter.com/MahasiswaUMS/status/1711738282797899782
Tue Oct 10 12:33:31 +0000 2023;1711721621428601152;"@discountfess Masih menantea";0;0;0;0;in;1104602881515114497;1711720735889412543;aji_aji12345;https://twitter.com/aji_aji12345/status/1711721621428601152
Mon Oct 09 15:02:50 +0000 2023;1711396811716653138;"@cachooke BOONG KAKK BERCANDA KOKK 😭🙏🏻 gapapaaa, take ur time ya kakk 🫳🏻 para readers akan menantea dengan setia 😍🫶🏻";0;1;0;0;in;1699569345658331136;1711394976725455156;onelllKUU;https://twitter.com/onelllKUU/status/1711396811716653138
Mon Oct 09 10:13:41 +0000 2023;1711324044321272262;"@FOODFESS2 Matemateakanya menantea";0;0;0;0;in;592826150;1711250024196341897;mutmnna;https://twitter.com/mutmnna/status/1711324044321272262
Mon Oct 09 09:09:27 +0000 2023;1711307877372277135;"@FOODFESS2 Sebenernya teh nya menantea itu enak, cuma buat aku kemahalan dan harus masuk mall dulu dan jauh.. tapi tong tji juga enak wangi teh nya khas trs muraahh hehe";0;0;0;0;in;113266351;1711250024196341897;vivitrivianti;https://twitter.com/vivitrivianti/status/1711307877372277135
Mon Oct 09 06:55:02 +0000 2023;1711274052659433618;"@DraftAnakUnpad Barberlabs nder tp yang depan menantea";0;0;0;1;in;1447978367173623812;1711271825341288697;gelaskosongku;https://twitter.com/gelaskosongku/status/1711274052659433618
Mon Oct 09 04:47:14 +0000 2023;1711241889054388437;"nanti ak bayar dngan beli menantea kok kak😢😢😢";0;0;0;0;in;1511863691008147459;1711241545528357042;jeongwooaksel;https://twitter.com/jeongwooaksel/status/1711241889054388437
Sun Oct 08 16:56:05 +0000 2023;1711062923353997633;"Upchar menantea";0;0;0;0;in;2757631239;1711062923353997633;gxmini_ti;https://twitter.com/gxmini_ti/status/1711062923353997633
Sun Oct 08 08:06:37 +0000 2023;1710929676372484544;""gimana hari ini kak piu good day atau capuchino atau pop es" - menantea men #tellonym  https://t.co/fbLlrQEtED";0;0;0;0;in;1652512211926142976;1710929676372484544;runweebs;https://twitter.com/runweebs/status/1710929676372484544
Sun Oct 08 05:34:16 +0000 2023;1710891338202525947;"@sosmedkeras sering liat ky gini di deket menantea demangan ada warung gt kaya warkop gt deh. bapak2 dianter supir pribadinya mobil pajero alphard gtgt. pesennya kopi panas trs sama gorengan";0;0;0;0;in;1177562706536099841;1710627926679638122;invanadeca;https://twitter.com/invanadeca/status/1710891338202525947
Sun Oct 08 05:25:53 +0000 2023;1710889229319127304;"dear butter atau menantea ya?";0;1;0;0;in;1670433865998143491;1710889229319127304;puntensoobin;https://twitter.com/puntensoobin/status/1710889229319127304
Sun Oct 08 03:53:35 +0000 2023;1710866001154499049;"ya Allah pengen chatime, menantea, nasgor, donat jco, roti swiss, ayam keprabon😭😭😭";0;2;0;0;in;1402932696251191298;1710866001154499049;sotopakebubur;https://twitter.com/sotopakebubur/status/1710866001154499049
Sat Oct 07 09:23:23 +0000 2023;1710586610411323617;"cemunguddd  tds 3 dn nct nation menantea  🤪🤪";0;0;0;0;in;1356098433619161089;1710586610411323617;dochi_dochi28;https://twitter.com/dochi_dochi28/status/1710586610411323617
Sat Oct 07 06:40:15 +0000 2023;1710545556060434803;"mami: "mana nih menantea ga dateng2?" aku: "ya itu, kudu dinanti dulu"";0;0;0;0;in;1012010460743282688;1710545556060434803;saturnianchild_;https://twitter.com/saturnianchild_/status/1710545556060434803
Fri Oct 06 11:42:01 +0000 2023;1710259110653170128;"so sad cabang pertama dr menantea yg di tomang tutup idk what happen :(";0;0;0;0;in;811542205458366465;1710259110653170128;fedithaw;https://twitter.com/fedithaw/status/1710259110653170128
Fri Oct 06 06:29:26 +0000 2023;1710180445743387002;"eitz tdk bisa... tugas selain gamtek menantea";0;0;0;0;in;1187352003464220672;1703839518569427283;feelingg0o0od;https://twitter.com/feelingg0o0od/status/1710180445743387002
Thu Oct 05 15:48:10 +0000 2023;1709958668924633154;"@harukyutiex @jihoonnoona97 @pjwjwopie @amelia67609404 @Errydea1 KAGAK ELU TUH BISA BISANYA POST MENANTEA ANJIR 😭😭😭";0;1;0;0;in;1029896328;1709955402073579769;briezelle;https://twitter.com/briezelle/status/1709958668924633154
Thu Oct 05 15:46:13 +0000 2023;1709958178665075109;"@Omorphia1 abis ngeyutub mantapppu jiwa, bikin franchise menantea skrng ✊😭job side background artist, sangat multitalent ✨✨✨ https://t.co/OGeFjwacRi";0;1;0;2;in;992824384904548352;1709916356181901661;perih_atin;https://twitter.com/perih_atin/status/1709958178665075109
Thu Oct 05 15:42:08 +0000 2023;1709957148980216223;"@amelia67609404 @harukyutiex @pjwjwopie @jihoonnoona97 @Hyunsuk_Noona95 @jehianps @JeromePolin Ku menanti menantea bang🥰🥰";0;0;0;0;in;1029896328;1709951079113539715;briezelle;https://twitter.com/briezelle/status/1709957148980216223
Thu Oct 05 15:35:11 +0000 2023;1709955401373065595;"@briezelle @harukyutiex @pjwjwopie @jihoonnoona97 @Hyunsuk_Noona95 @jehianps @JeromePolin Siapa tau nanti dikasi menantea gratis ,ya ga kak 😂 @JeromePolin @jehianps";0;3;0;0;in;1437583574136287233;1709951079113539715;Kim_Dobbie03;https://twitter.com/Kim_Dobbie03/status/1709955401373065595
Thu Oct 05 12:02:51 +0000 2023;1709901964426002460;"@djiiwaraga tdk sabar menantea ayank bizar kiw kiw cukurukuk";0;1;0;0;in;1497847371568349185;1709896173019136466;bllvye;https://twitter.com/bllvye/status/1709901964426002460
Wed Oct 04 11:10:59 +0000 2023;1709526525555667081;"@tanyakanrl Aduh menantea baru aja launching minuman kolagen 🙂";0;0;0;0;in;1873968200;1709396682604228789;sitinurhaliza__;https://twitter.com/sitinurhaliza__/status/1709526525555667081
Wed Oct 04 08:55:01 +0000 2023;1709492306485944831;"@tanyakanrl @tokomenantea @jehianps @JeromePolin  gimana nih bang sama menu terbaru menantea?";0;0;0;0;in;1219908574328918016;1709396682604228789;Clarasihombing5;https://twitter.com/Clarasihombing5/status/1709492306485944831
Wed Oct 04 05:39:18 +0000 2023;1709443051557695586;"Lowongan Kerja Menantea Group Untuk SMA/SMK Penempatan Tangerang https://t.co/6d4z1l7Bc8";0;0;0;0;in;756643280;1709443051557695586;apasilaras;https://twitter.com/apasilaras/status/1709443051557695586
Wed Oct 04 05:15:51 +0000 2023;1709437151136591923;"Lowongan Kerja Menantea Group Untuk SMA/SMK Penempatan Tangerang  https://t.co/sASnbWU7Vm";0;0;0;0;in;756643280;1709437151136591923;apasilaras;https://twitter.com/apasilaras/status/1709437151136591923
Wed Oct 04 05:06:08 +0000 2023;1709434706058694997;"@tanyakanrl terus kalau minuman collagen yang dijual di menantea itu aman ga ya kak?";0;1;0;0;in;1251054839548637185;1709396682604228789;chendoyl;https://twitter.com/chendoyl/status/1709434706058694997
Wed Oct 04 04:10:46 +0000 2023;1709420771318391094;"livyrenata : ig - @livyyrenata  https://t.co/yCMdoa8lPt  shoot for menantea x keauty 🎀 udah cobain belum? gimanaaaa?!! https://t.co/p28l6Pa3T8";0;0;0;3;in;792989340028723200;1709420771318391094;teacher2_why;https://twitter.com/teacher2_why/status/1709420771318391094
Wed Oct 04 03:50:38 +0000 2023;1709415707384144034;"Menantea teh buah paling? @tokomenantea";0;0;0;0;in;1577895847160709121;1709415707384144034;yourweebs_asuna;https://twitter.com/yourweebs_asuna/status/1709415707384144034
Tue Oct 03 14:52:08 +0000 2023;1709219788558565852;"Lelah jadi tehh , MenanTea 😌";0;0;0;0;in;387089925;1709219788558565852;VLN_TINO;https://twitter.com/VLN_TINO/status/1709219788558565852
Tue Oct 03 12:51:59 +0000 2023;1709189553486221437;"bebek nangor sebrang menantea gacorr. 33k paling worth it";0;2;0;1;in;1496423248871190535;1709189553486221437;kenjeeee_;https://twitter.com/kenjeeee_/status/1709189553486221437
Tue Oct 03 05:32:29 +0000 2023;1709078949291237733;"Lagi proses move on malah dapet menantea asu asu wkwkwkkwkw https://t.co/fzBjd8ETWL";0;0;0;0;in;2148256796;1709078949291237733;fucekrii;https://twitter.com/fucekrii/status/1709078949291237733
Mon Oct 02 21:53:47 +0000 2023;1708963513740493275;"Lowongan Menantea  Untuk Informasi lebih lengkap dan pendaftaran silahkan cek di website https://t.co/Px2fbTlNqe  Info lebih update silahkan gabung ke channel telegram https://t.co/aw4TvoyinP  Link Pendaftaran : https://t.co/DqgPRzI34A  #lokertangerang #lokerjakarta https://t.co/mtvK5HFwe5";0;0;2;4;in;1421359167877521410;1708963513740493275;TangerangLoker;https://twitter.com/TangerangLoker/status/1708963513740493275
Mon Oct 02 13:50:23 +0000 2023;1708841863938228378;"baru nyoba menantea pertama kali. ternyata enak juga, cuman kalau disuruh beli lagi sih enggak. https://t.co/BUKaAlpMAy";0;0;0;0;in;1159726196;1708841863938228378;darkemd;https://twitter.com/darkemd/status/1708841863938228378
Mon Oct 02 12:51:32 +0000 2023;1708827053217489339;"Lowongan Kerja Menantea Group  Lihat info Selengkapnya: https://t.co/UNklEB4Fnl • "GABUNG DI CHANNEL TELEGRAM 👉 https://t.co/62AWLcGgGz (GRATIS)"";0;0;0;0;in;2753228456;1708827053217489339;openkerja;https://twitter.com/openkerja/status/1708827053217489339
Mon Oct 02 12:16:21 +0000 2023;1708818198425149778;"Lowongan Kerja Menantea Group Lokasi Tangerang https://t.co/1tX2eyFAYi https://t.co/80WuMnXEWz";0;0;0;0;in;1383673326183141383;1708818198425149778;portalkalbar1;https://twitter.com/portalkalbar1/status/1708818198425149778
Sun Oct 01 14:09:49 +0000 2023;1708484364894457863;"@aangrycupcake pls ak ngefollow ben oleh menantea gratis😔";0;1;0;0;in;1402493856852021256;1708479417939333428;karinawaifeu;https://twitter.com/karinawaifeu/status/1708484364894457863
Sun Oct 01 13:46:39 +0000 2023;1708478533553791259;"@shitlicious Aqoe dissini, duduck maniez menantea moe";0;0;0;0;in;273977169;1708383985938907392;Masmas_NewJeans;https://twitter.com/Masmas_NewJeans/status/1708478533553791259
Sun Oct 01 10:48:01 +0000 2023;1708433581155267010;"Menantea dulu, mumpung ada yang baru";0;0;0;0;in;85508612;1708433581155267010;biintaangjaatuh;https://twitter.com/biintaangjaatuh/status/1708433581155267010
Sun Oct 01 07:28:49 +0000 2023;1708383452582879328;"Ga ada yang kasih tau gue kalau menantea se enak itu";0;1;0;0;in;1528212012584427520;1708383452582879328;DeepeWhale;https://twitter.com/DeepeWhale/status/1708383452582879328
Sun Oct 01 05:02:34 +0000 2023;1708346644444721331;"@bianivans kenapa gak menantea? apa karena kamu lebih suka jadi menantwo?";0;0;0;0;in;1360030834162507780;1708344973589152145;BlBIANNE;https://twitter.com/BlBIANNE/status/1708346644444721331
Sat Sep 30 18:47:58 +0000 2023;1708191976393466175;"Liverpool besok pagi pagi perlu jajan menantea agar tetap mendapat booster bersaing di Liga Inggris! https://t.co/j60li09KDY";0;0;0;0;in;85508612;1708191976393466175;biintaangjaatuh;https://twitter.com/biintaangjaatuh/status/1708191976393466175
Sat Sep 30 14:03:13 +0000 2023;1708120316105666995;"@cutttrrrrr_ Lantai 1 kalo masuk dari depan matos. Abis masuk pintunya terus dikit terus ke kanan sampai mentok. Nah ada tuh menantea";0;1;0;0;in;1189473392686030849;1708119006715248852;pawsalyx;https://twitter.com/pawsalyx/status/1708120316105666995
Sat Sep 30 17:25:06 +0000 2023;1708171121097658721;"Menantea kali ya.";0;0;0;0;in;1694496707361570816;1708171121097658721;giochvlr;https://twitter.com/giochvlr/status/1708171121097658721
Sat Sep 30 12:36:13 +0000 2023;1708098424334389591;"iyaa si dinotice tapi AKU TIDAK TERIMAA!! masa temen gue dilike, punya gue cuman dilirik 😤 udah caper begituu masaaa ga peka sii 🥹 tapi gaoaoa ak udah hepi kiyowok kok dapet menantea gratis 😁🫰🏻 https://t.co/V98Q0Rpav0";0;0;0;0;in;1669842823234084864;1708098424334389591;jiaantyy;https://twitter.com/jiaantyy/status/1708098424334389591
Tue Sep 26 12:28:47 +0000 2023;1706647001482559992;"di cari temen jalan, temen chat an, temen call an.  bisa piknik, ke museum atau nonton anime bareng. makan di resto terenak atau kaki lima.  makan omelete atau jajan telur gulung juga boleh.  jajan menantea  atau teh poci.  pokoknya semuamuuanyanya. she/her only.";0;1;0;0;in;59107746;1706647001482559992;NontonSpongebob;https://twitter.com/NontonSpongebob/status/1706647001482559992
Tue Sep 26 07:14:01 +0000 2023;1706567787219693746;"ku menantea";0;0;0;1;in;1527502449602613249;1706567787219693746;Shyapanjay;https://twitter.com/Shyapanjay/status/1706567787219693746
Mon Sep 25 05:23:37 +0000 2023;1706177616301129740;"@yumewune menantea date yukkk sambil nonton waseda boys";0;0;0;1;in;1196380920200122368;1706162043420827670;rumiiwakeup;https://twitter.com/rumiiwakeup/status/1706177616301129740
